timestamp,eye_gaze_angle,audio_db
2023-12-01 08:01:03,5.175481126370069,19.953000414845466
2023-12-01 08:01:04,4.334197490696978,43.15214848798561
2023-12-01 08:01:05,2.813263215255854,31.808195920951608
2023-12-01 08:01:06,5.731631764041906,44.14527281168306
2023-12-01 08:01:07,4.1263955639737375,27.271848373815118
2023-12-01 08:01:08,3.9235749796001222,36.25706828330779
2023-12-01 08:01:09,2.31809541073381,31.121157311301808
2023-12-01 08:01:10,6.063078626267245,35.36385026077907
2023-12-01 08:01:11,5.68906937117419,31.754120065473618
2023-12-01 08:01:12,7.040937771051041,39.89960368999061
2023-12-01 08:01:13,7.379254713780217,35.58953294404832
2023-12-01 08:01:14,4.0363404071733555,36.244418928602975
2023-12-01 08:01:15,5.335290808199028,34.33984663727866
2023-12-01 08:01:16,2.5990031759536962,32.1466586080856
2023-12-01 08:01:17,4.63462901344044,32.482573671551975
2023-12-01 08:01:18,6.398851198806868,34.59007351552708
2023-12-01 08:01:19,4.346400064324335,27.87968484944583
2023-12-01 08:01:20,8.729712447326781,36.1706992452634
2023-12-01 08:01:21,2.0355962476361484,37.53276868777854
2023-12-01 08:01:22,6.371099093681085,31.44744344170805
2023-12-01 08:01:23,3.407052987155103,39.736742452071454
2023-12-01 08:01:24,5.795597000030851,31.423961226561648
2023-12-01 08:01:25,8.28682571786858,32.21698127867023
2023-12-01 08:01:26,4.304655070744735,36.792965159883714
2023-12-01 08:01:27,6.166209888394005,39.34531029814103
2023-12-01 08:01:28,7.504771766236047,35.39773787280218
2023-12-01 08:01:29,5.277970367669506,36.27852744340897
2023-12-01 08:01:30,2.6900695900261558,39.20705103217528
2023-12-01 08:01:31,3.4874657428570144,44.58149600312892
2023-12-01 08:01:32,6.634033515089169,29.679020042128965
2023-12-01 08:01:33,0.9306666216369743,36.20287171876009
2023-12-01 08:01:34,6.115158552811398,41.80896584395482
2023-12-01 08:01:35,4.754257159149153,40.54122934863297
2023-12-01 08:01:36,5.86775497244637,39.1902597314526
2023-12-01 08:01:37,6.094664364083408,31.350866381431963
2023-12-01 08:01:38,6.31816980551582,35.27224122441888
2023-12-01 08:01:39,5.991919453921337,40.36809723899897
2023-12-01 08:01:40,3.5598407151131513,26.06147635138809
2023-12-01 08:01:41,2.2305904550733984,32.37804982657008
2023-12-01 08:01:42,7.093735668244717,40.7233095429989
2023-12-01 08:01:43,2.9349525866270594,40.17863470277973
2023-12-01 08:01:44,6.3982382085227485,32.08913486145201
2023-12-01 08:01:45,2.4453200529784493,35.134250854743684
2023-12-01 08:01:46,3.1509451509953377,33.3336133222376
2023-12-01 08:01:47,-0.3921545613564996,50.26986167697892
2023-12-01 08:01:48,,
2023-12-01 08:01:49,,
2023-12-01 08:01:50,,
2023-12-01 08:01:51,,
2023-12-01 08:01:52,,
2023-12-01 08:01:53,,
2023-12-01 08:01:54,,
2023-12-01 08:01:55,,
2023-12-01 08:01:56,,
2023-12-01 08:01:57,,
2023-12-01 08:01:58,5.901336955116609,45.18551049896755
2023-12-01 08:01:59,2.79603918417121,35.3454576797553
2023-12-01 08:02:00,3.7741971037700672,37.54510312113485
2023-12-01 08:02:01,4.575853324066882,43.097603227096315
2023-12-01 08:02:02,7.06352822521543,30.541514579421094
2023-12-01 08:02:03,5.627727217352409,36.619654669439946
2023-12-01 08:02:04,4.561846655582562,40.328383684643846
2023-12-01 08:02:05,2.9423395246461346,33.17957269929637
2023-12-01 08:02:06,4.581712007136406,33.48609803501846
2023-12-01 08:02:07,8.455827574218501,26.774503678402567
2023-12-01 08:02:08,5.054180271338106,27.554272946821786
2023-12-01 08:02:09,3.29517045726532,35.18982046719283
2023-12-01 08:02:10,1.2724744002629809,36.36404021389614
2023-12-01 08:02:11,3.0745728656274,26.481629577153072
2023-12-01 08:02:12,1.1286596759901206,30.594514337194322
2023-12-01 08:02:13,5.172913097727528,39.6112446489701
2023-12-01 08:02:14,4.67936543270572,38.3357742136122
2023-12-01 08:02:15,7.2946234407217965,43.83636784106491
2023-12-01 08:02:16,4.876596052704922,38.3437786575986
2023-12-01 08:02:17,1.345131951444401,31.417407750022267
2023-12-01 08:02:18,5.347091291729491,32.20501300710304
2023-12-01 08:02:19,3.4572537756896646,40.82595427011943
2023-12-01 08:02:20,4.554560636063435,23.17376149978417
2023-12-01 08:02:21,3.714358438206477,42.63386339031279
2023-12-01 08:02:22,1.3859299207465563,37.446703691909455
2023-12-01 08:02:23,3.701799617472687,32.49328167056711
2023-12-01 08:02:24,6.141110580630123,38.56858358196035
2023-12-01 08:02:25,3.710436888183818,37.81269761750176
2023-12-01 08:02:26,1.8406707379006377,32.49614390903839
2023-12-01 08:02:27,4.251771388005677,35.03508408428883
2023-12-01 08:02:28,6.343824991292485,30.483857622702335
2023-12-01 08:02:29,7.033559235521178,41.33362263199683
2023-12-01 08:02:30,9.286533137230784,26.004223839659982
2023-12-01 08:02:31,2.7480189546622786,39.433007978843
2023-12-01 08:02:32,0.7287955684234202,38.99263581243982
2023-12-01 08:02:33,1.6232233026758172,28.666673775597232
2023-12-01 08:02:34,6.219252607413785,33.61323118475947
2023-12-01 08:02:35,3.4149267435683153,42.18677646541052
2023-12-01 08:02:36,4.374209833489778,26.12508497288576
2023-12-01 08:02:37,5.222897532186831,44.012209051751874
2023-12-01 08:02:38,4.180158244137523,38.204987542432676
2023-12-01 08:02:39,10.618983176208516,40.62928101912068
2023-12-01 08:02:40,8.059845144946312,28.314044731160635
2023-12-01 08:02:41,9.08248000254793,31.77702923977181
2023-12-01 08:02:42,5.339073076435847,29.511302442430356
2023-12-01 08:02:43,5.792410334499599,30.58774652947126
2023-12-01 08:02:44,7.273076249621064,29.704078067752278
2023-12-01 08:02:45,6.200018428508294,31.317206546437312
2023-12-01 08:02:46,5.035965406131763,33.95151904632703
2023-12-01 08:02:47,2.4761938900853684,21.01984135353282
2023-12-01 08:02:48,5.619939429938541,28.786152960043424
2023-12-01 08:02:49,4.638048205003184,32.63782582086549
2023-12-01 08:02:50,,
2023-12-01 08:02:51,,
2023-12-01 08:02:52,,
2023-12-01 08:02:53,,
2023-12-01 08:02:54,,
2023-12-01 08:02:55,,
2023-12-01 08:02:56,,
2023-12-01 08:02:57,,
2023-12-01 08:02:58,,
2023-12-01 08:02:59,4.5901779192629055,34.0601674140034
2023-12-01 08:03:00,6.204299737584031,45.71097979341944
2023-12-01 08:03:01,6.789482706219359,34.06122888502118
2023-12-01 08:03:02,2.3064553186763,41.41774378758738
2023-12-01 08:03:03,6.158647387517776,35.8970322648779
2023-12-01 08:03:04,50.654962690920044,72.6928921423589
2023-12-01 08:03:05,43.947306840197264,76.51444136345256
2023-12-01 08:03:06,38.467578048791665,73.91277688665691
2023-12-01 08:03:07,4.535480920102058,31.9504082351514
2023-12-01 08:03:08,45.753690256772515,67.00097907150139
2023-12-01 08:03:09,0.5293652083203053,38.52227187601047
2023-12-01 08:03:10,8.314327060623214,36.897845159213965
2023-12-01 08:03:11,3.464928463177727,31.25524094969009
2023-12-01 08:03:12,7.6668929255364775,37.66262542686875
2023-12-01 08:03:13,5.944552224220635,41.3771002678819
2023-12-01 08:03:14,7.160712296411533,44.01226938060894
2023-12-01 08:03:15,-0.1886227881901883,33.563618012656015
2023-12-01 08:03:16,6.864961131977947,34.2609517415141
2023-12-01 08:03:17,9.258365045774667,36.171919961215785
2023-12-01 08:03:18,6.520424373557621,27.046667560978424
2023-12-01 08:03:19,2.7958088211323964,41.44011441272683
2023-12-01 08:03:20,5.046526419966913,34.98500908208287
2023-12-01 08:03:21,6.496388401868533,31.596368002296664
2023-12-01 08:03:22,8.58048438905787,30.877229692251408
2023-12-01 08:03:23,1.4693237314133274,30.32944458193191
2023-12-01 08:03:24,2.9342180979895587,31.679330111926845
2023-12-01 08:03:25,2.344327844255892,30.111577558127365
2023-12-01 08:03:26,6.4488433988462575,25.807841653327905
2023-12-01 08:03:27,8.884705776683486,43.95397859576088
2023-12-01 08:03:28,5.7462209554386,47.737579462138804
2023-12-01 08:03:29,8.125362061447923,27.337696486999697
2023-12-01 08:03:30,2.3965004275809267,27.254501282861636
2023-12-01 08:03:31,4.971235200444976,28.93402458127
2023-12-01 08:03:32,5.736744444778176,26.059223769879864
2023-12-01 08:03:33,6.315011537981002,35.92732453357299
2023-12-01 08:03:34,5.3920455276352905,34.63808363227124
2023-12-01 08:03:35,1.9397815580547841,31.11946561299229
2023-12-01 08:03:36,6.67823822289621,37.92834618356036
2023-12-01 08:03:37,6.416278096176259,25.387767283202344
2023-12-01 08:03:38,6.394205091183128,41.79360144566889
2023-12-01 08:03:39,3.6445072409435664,36.151035336183476
2023-12-01 08:03:40,3.965273398930151,31.14725525828815
2023-12-01 08:03:41,3.7381164887150637,31.202952854262335
2023-12-01 08:03:42,8.294568204176002,41.26610110384414
2023-12-01 08:03:43,51.238189737108094,62.87307395748669
2023-12-01 08:03:44,40.70570583558552,78.03454785726647
2023-12-01 08:03:45,4.246958553653071,25.184537704169976
2023-12-01 08:03:46,6.200001602521528,37.60504611676324
2023-12-01 08:03:47,5.540955390701584,39.243816590585496
2023-12-01 08:03:48,4.504498796096587,36.14175930109018
2023-12-01 08:03:49,4.501313376589996,30.54302120119097
2023-12-01 08:03:50,5.927790276904929,39.414994860292346
2023-12-01 08:03:51,4.883408571285248,29.06110252574819
2023-12-01 08:03:52,2.5714159774951217,29.118716761781663
2023-12-01 08:03:53,3.7377985549896815,36.987792003526366
2023-12-01 08:03:54,4.573674036396372,34.45873288787546
2023-12-01 08:03:55,2.753211459042669,29.487702338820384
2023-12-01 08:03:56,4.036787139183295,34.70759469403487
2023-12-01 08:03:57,4.055965493593561,38.56083033094492
2023-12-01 08:03:58,-0.6043087070967346,30.0596959122422
2023-12-01 08:03:59,4.369158505953842,39.077491943958
2023-12-01 08:04:00,4.63045872430046,40.80592668422525
2023-12-01 08:04:01,3.6022653065383716,32.69145682294372
2023-12-01 08:04:02,6.664168719643344,29.961167902797428
2023-12-01 08:04:03,6.473067721434413,35.52818521754774
2023-12-01 08:04:04,3.18816253398832,37.35328806246996
2023-12-01 08:04:05,3.9240662142455847,36.08475440056525
2023-12-01 08:04:06,,
2023-12-01 08:04:07,,
2023-12-01 08:04:08,,
2023-12-01 08:04:09,,
2023-12-01 08:04:10,,
2023-12-01 08:04:11,,
2023-12-01 08:04:12,,
2023-12-01 08:04:13,,
2023-12-01 08:04:14,,
2023-12-01 08:04:15,40.77787867692364,67.60109029127483
2023-12-01 08:04:16,6.3902723247307645,38.03370918326087
2023-12-01 08:04:17,3.791356174831381,37.074437760267095
2023-12-01 08:04:18,3.9264116881152717,38.21574903838918
2023-12-01 08:04:19,6.395144829121523,31.952629235250228
2023-12-01 08:04:20,5.276399551586697,37.060375638603325
2023-12-01 08:04:21,2.80352569529598,29.891632265588186
2023-12-01 08:04:22,2.940047563981578,36.88638646185071
2023-12-01 08:04:23,48.2226146744483,66.33757453505845
2023-12-01 08:04:24,46.95598094839243,75.21503165223076
2023-12-01 08:04:25,4.878621072187595,36.79566182866662
2023-12-01 08:04:26,6.779095321325255,39.732486427970635
2023-12-01 08:04:27,2.3590844653932908,30.990301147065395
2023-12-01 08:04:28,7.047508868068157,28.434212783457028
2023-12-01 08:04:29,4.940811743067301,37.7775580678154
2023-12-01 08:04:30,4.556841399437162,29.89549587586474
2023-12-01 08:04:31,2.4497963759387553,36.0518078778832
2023-12-01 08:04:32,10.667489369516204,38.93792706113099
2023-12-01 08:04:33,2.75151177226508,36.8365180580802
2023-12-01 08:04:34,4.774473639463498,44.037206530416256
2023-12-01 08:04:35,5.7016158322644666,36.19995935222861
2023-12-01 08:04:36,5.246766152695488,37.12192924928534
2023-12-01 08:04:37,6.733112335862609,39.25110057125195
2023-12-01 08:04:38,4.162380363261694,40.181499589403955
2023-12-01 08:04:39,5.682626421190222,33.2921159669341
2023-12-01 08:04:40,4.932406400643203,39.3116017452083
2023-12-01 08:04:41,4.27011690340167,26.019443412176052
2023-12-01 08:04:42,2.166067090547379,27.035298734177807
2023-12-01 08:04:43,6.22050378671981,29.936264531208572
2023-12-01 08:04:44,3.6235328735914516,26.733169123501412
2023-12-01 08:04:45,3.293470411257594,28.162886479387062
2023-12-01 08:04:46,7.373469784164586,36.35697925851586
2023-12-01 08:04:47,,
2023-12-01 08:04:48,,
2023-12-01 08:04:49,,
2023-12-01 08:04:50,,
2023-12-01 08:04:51,,
2023-12-01 08:04:52,2.548455498706406,28.409668217077904
2023-12-01 08:04:53,3.8443786924729455,38.14865488284418
2023-12-01 08:04:54,3.9883008076501554,39.17641454070292
2023-12-01 08:04:55,1.4742261175801734,40.25803456105213
2023-12-01 08:04:56,5.88500132963988,35.25689235353176
2023-12-01 08:04:57,9.489774279957356,37.02688443559646
2023-12-01 08:04:58,5.179600093525626,37.01904865589853
2023-12-01 08:04:59,10.09074059796542,33.04062946817224
2023-12-01 08:05:00,6.2982922894374695,37.132264524937575
2023-12-01 08:05:01,6.945041853043585,31.536330525359247
2023-12-01 08:05:02,6.123232530341028,32.261072743298
2023-12-01 08:05:03,4.752851217264472,37.62373619308839
2023-12-01 08:05:04,7.063458241866352,33.39359294071792
2023-12-01 08:05:05,2.118058123298645,34.60052326427606
2023-12-01 08:05:06,9.065401962286813,34.97959441416367
2023-12-01 08:05:07,7.195982156506276,38.21943360199136
2023-12-01 08:05:08,3.457711073752358,40.177347317779194
2023-12-01 08:05:09,4.728024466800073,28.196801351518317
2023-12-01 08:05:10,7.8649319651968055,34.52652312198997
2023-12-01 08:05:11,2.258851139975688,44.842258963916706
2023-12-01 08:05:12,0.49070772709998955,31.629994388374612
2023-12-01 08:05:13,43.22291429811265,74.43616168490682
2023-12-01 08:05:14,52.44749616455138,69.31883328150148
2023-12-01 08:05:15,43.22373550546312,81.15997183077205
2023-12-01 08:05:16,2.437215585461017,38.16900990718333
2023-12-01 08:05:17,2.2932923828667087,32.04691580883965
2023-12-01 08:05:18,3.9855794934265356,35.1703904223129
2023-12-01 08:05:19,2.98649964138499,28.1657202579977
2023-12-01 08:05:20,6.02696865421253,27.096382673593578
2023-12-01 08:05:21,3.786698796268748,35.786322676189265
2023-12-01 08:05:22,3.696472290821877,43.49033089587894
2023-12-01 08:05:23,9.33403478012845,27.84672171380783
2023-12-01 08:05:24,6.508915585155609,26.482168502932954
2023-12-01 08:05:25,6.297373734340456,33.89308154246655
2023-12-01 08:05:26,3.201620260766785,32.026906406934344
2023-12-01 08:05:27,3.4024772939181056,33.01287436713453
2023-12-01 08:05:28,4.662326543614767,34.12301767159196
2023-12-01 08:05:29,6.705113703727695,34.950357824818155
2023-12-01 08:05:30,6.537803109890702,34.76432637511318
2023-12-01 08:05:31,6.833200564670195,40.469265973881704
2023-12-01 08:05:32,3.4713714971023775,21.850378397992934
2023-12-01 08:05:33,4.906810838192004,35.498989886692925
2023-12-01 08:05:34,3.898861426933791,37.749159957045755
2023-12-01 08:05:35,2.237925186066591,30.871029862790028
2023-12-01 08:05:36,6.757627381180756,29.467794060706346
2023-12-01 08:05:37,6.1532977439948295,40.90058654425517
2023-12-01 08:05:38,6.936045710507717,29.588829436455086
2023-12-01 08:05:39,0.6517879625366119,33.700231407239045
2023-12-01 08:05:40,6.294074306575869,34.76067288975205
2023-12-01 08:05:41,8.966564627479245,37.7750486592877
2023-12-01 08:05:42,5.212243061044419,27.936723956205686
2023-12-01 08:05:43,6.1025236826451295,35.945435987857934
2023-12-01 08:05:44,5.95411637206311,36.087112127238385
2023-12-01 08:05:45,2.909609988889462,36.91487447359073
2023-12-01 08:05:46,8.613586479758053,38.39980946174123
2023-12-01 08:05:47,2.8756427578234924,39.84392909599953
2023-12-01 08:05:48,4.138100947385693,33.666086212079534
2023-12-01 08:05:49,2.3430152304319236,39.42342272135546
2023-12-01 08:05:50,4.878991709047483,37.63600612808346
2023-12-01 08:05:51,7.38714028466331,38.096317399117886
2023-12-01 08:05:52,6.148926252407787,28.031345493121307
2023-12-01 08:05:53,10.015819955867823,32.68598032682128
2023-12-01 08:05:54,1.5864302542246986,30.503064007264875
2023-12-01 08:05:55,1.1981771440031679,29.763596116306545
2023-12-01 08:05:56,4.624778201858324,29.452835884337336
2023-12-01 08:05:57,2.2399072272792826,38.45017574547354
2023-12-01 08:05:58,5.621951482269817,34.52963458316399
2023-12-01 08:05:59,2.3526730339300186,40.45040860227371
2023-12-01 08:06:00,6.045584820484516,37.32096320479703
2023-12-01 08:06:01,2.5270061542663935,42.53396882303202
2023-12-01 08:06:02,4.7035712445902425,38.66187146699304
2023-12-01 08:06:03,4.227319341972178,27.87158380367206
2023-12-01 08:06:04,8.599361940056106,39.74814207602651
2023-12-01 08:06:05,4.071678847849059,34.13491404418265
2023-12-01 08:06:06,5.084612452369514,40.07937624538744
2023-12-01 08:06:07,7.010607921845088,29.759943843643825
2023-12-01 08:06:08,3.2209184409429037,33.96187061049804
2023-12-01 08:06:09,-1.2643381291555889,43.58566375205858
2023-12-01 08:06:10,6.80000158891668,36.559397434271496
2023-12-01 08:06:11,5.611248362410313,30.297815682193363
2023-12-01 08:06:12,6.324292279345419,38.275757608802174
2023-12-01 08:06:13,6.093702613984872,43.55393745299842
2023-12-01 08:06:14,1.7680185874724104,42.60651050617403
2023-12-01 08:06:15,6.932096219535024,34.45544334001996
2023-12-01 08:06:16,4.759610346163098,31.838929954401305
2023-12-01 08:06:17,4.860514557603918,39.333046351902524
2023-12-01 08:06:18,9.31717280114369,40.90425303777549
2023-12-01 08:06:19,5.431963347460982,36.560441957596694
2023-12-01 08:06:20,7.828945601517553,32.71984632871068
2023-12-01 08:06:21,5.781175715174026,36.15667893838923
2023-12-01 08:06:22,6.32272586927082,39.949386449837924
2023-12-01 08:06:23,3.6305211570040647,34.7273704951499
2023-12-01 08:06:24,4.088274576948376,39.47939566850913
2023-12-01 08:06:25,4.70008470301426,39.188353331889815
2023-12-01 08:06:26,6.184609262824349,34.457398266653584
2023-12-01 08:06:27,3.7016554256234016,27.72911055331376
2023-12-01 08:06:28,4.961176604655438,41.83297870888221
2023-12-01 08:06:29,5.642580082658894,37.31364344134498
2023-12-01 08:06:30,7.132436870702481,31.34214141710008
2023-12-01 08:06:31,8.18647828341967,37.533065951649526
2023-12-01 08:06:32,10.514205137712125,31.57253540603872
2023-12-01 08:06:33,2.4720265664107943,33.21419224619236
2023-12-01 08:06:34,7.17655329671684,27.401212572020803
2023-12-01 08:06:35,3.47539890064232,33.36284676530758
2023-12-01 08:06:36,6.010073986152596,37.79666505176299
2023-12-01 08:06:37,3.9350573825934,37.65716470734766
2023-12-01 08:06:38,7.271289908049248,30.50308063561406
2023-12-01 08:06:39,6.3779415460122415,31.655407600727088
2023-12-01 08:06:40,6.510749224701944,40.845045370472135
2023-12-01 08:06:41,7.339670418389515,33.86482570794457
2023-12-01 08:06:42,4.142884113889023,42.358432197226946
2023-12-01 08:06:43,7.921758844347561,34.33959798419278
2023-12-01 08:06:44,7.934956385348414,32.5695956748942
2023-12-01 08:06:45,8.151540234272069,29.599842661613486
2023-12-01 08:06:46,47.6129884523379,68.15451528511653
2023-12-01 08:06:47,5.55115680651403,39.58715024743668
2023-12-01 08:06:48,5.1234807905885145,37.93821994227733
2023-12-01 08:06:49,2.8157785072208252,30.312195108366126
2023-12-01 08:06:50,6.787397758475461,35.93944954790879
2023-12-01 08:06:51,6.509491850798925,47.783705430341534
2023-12-01 08:06:52,4.317170635805848,36.94693318767584
2023-12-01 08:06:53,10.513052277813383,40.882359712636536
2023-12-01 08:06:54,3.868707966514683,43.039957872581965
2023-12-01 08:06:55,2.5876782749223244,28.973686897875396
2023-12-01 08:06:56,2.5639202029658357,33.54204918225586
2023-12-01 08:06:57,8.526374280022054,34.23151356987799
2023-12-01 08:06:58,6.776664923666519,27.733235287387817
2023-12-01 08:06:59,,
2023-12-01 08:07:00,,
2023-12-01 08:07:01,,
2023-12-01 08:07:02,,
2023-12-01 08:07:03,,
2023-12-01 08:07:04,,
2023-12-01 08:07:05,,
2023-12-01 08:07:06,,
2023-12-01 08:07:07,,
2023-12-01 08:07:08,,
2023-12-01 08:07:09,,
2023-12-01 08:07:10,2.5271492511874567,37.25807345499499
2023-12-01 08:07:11,10.696584066975804,38.417685304064435
2023-12-01 08:07:12,9.15597702424439,31.599097032505714
2023-12-01 08:07:13,5.233075901143421,39.8157719498981
2023-12-01 08:07:14,6.801122771627853,37.48757697094847
2023-12-01 08:07:15,2.594414469369398,31.347208393083164
2023-12-01 08:07:16,5.609581746954573,39.82453975409419
2023-12-01 08:07:17,3.2908220404935733,47.70349681428762
2023-12-01 08:07:18,5.407154529613356,33.44774616247622
2023-12-01 08:07:19,4.925199418484619,33.162684725438574
2023-12-01 08:07:20,5.7606931563591806,38.41589758350364
2023-12-01 08:07:21,5.158386264002904,38.28143160334184
2023-12-01 08:07:22,6.710795985729674,33.782729088593435
2023-12-01 08:07:23,4.428642336021374,35.67550758995004
2023-12-01 08:07:24,5.195981369318432,39.34337157301758
2023-12-01 08:07:25,4.468876208721419,33.27404661125312
2023-12-01 08:07:26,6.445254270326869,28.31937986394724
2023-12-01 08:07:27,3.6513956693088714,33.49730834227976
2023-12-01 08:07:28,7.439356320145728,34.66081006671147
2023-12-01 08:07:29,2.0158768709378867,34.30624221074054
2023-12-01 08:07:30,2.894389952912331,36.39209655690756
2023-12-01 08:07:31,4.075968106543449,36.523974809145486
2023-12-01 08:07:32,6.7985873160537365,38.2200758354507
2023-12-01 08:07:33,5.10568147472599,35.60198018142034
2023-12-01 08:07:34,3.968703789569004,28.87412311374843
2023-12-01 08:07:35,8.819861527461745,35.06942718207521
2023-12-01 08:07:36,5.571296053227852,32.52072255588214
2023-12-01 08:07:37,8.144444435527799,33.73538852993695
2023-12-01 08:07:38,5.66825677711364,39.26887583222447
2023-12-01 08:07:39,7.114946264932906,39.783312608508226
2023-12-01 08:07:40,3.462963786502547,38.929025184696464
2023-12-01 08:07:41,4.4738577955000896,38.77119009056904
2023-12-01 08:07:42,2.5292831124968793,32.781834618751446
2023-12-01 08:07:43,2.56941529369584,35.90932307869659
2023-12-01 08:07:44,5.273700361995425,34.094788405109824
2023-12-01 08:07:45,1.8500344966452729,34.76603829498169
2023-12-01 08:07:46,5.204747949492083,32.33472234881681
2023-12-01 08:07:47,,
2023-12-01 08:07:48,,
2023-12-01 08:07:49,,
2023-12-01 08:07:50,,
2023-12-01 08:07:51,,
2023-12-01 08:07:52,,
2023-12-01 08:07:53,,
2023-12-01 08:07:54,,
2023-12-01 08:07:55,,
2023-12-01 08:07:56,,
2023-12-01 08:07:57,,
2023-12-01 08:07:58,5.2118271602932875,41.05554317136751
2023-12-01 08:07:59,6.138032239022565,47.72353791242864
2023-12-01 08:08:00,4.86239900887402,39.21094236570454
2023-12-01 08:08:01,5.240934285337573,27.534385526320115
2023-12-01 08:08:02,10.00572518131029,33.535224993631836
2023-12-01 08:08:03,5.19775173618871,33.2489509014485
2023-12-01 08:08:04,1.8344595520886795,30.80844092273724
2023-12-01 08:08:05,3.246600406730934,32.293547994523585
2023-12-01 08:08:06,8.233239463004066,38.724867539922236
2023-12-01 08:08:07,5.217367004810836,34.57091478781839
2023-12-01 08:08:08,1.8476500516421681,25.440560169474182
2023-12-01 08:08:09,1.9742529516538085,35.122612599138
2023-12-01 08:08:10,1.720085195341774,34.74763107030339
2023-12-01 08:08:11,2.2875979073726262,35.584755175950995
2023-12-01 08:08:12,4.993538946797652,37.691568775597204
2023-12-01 08:08:13,6.682250147378953,41.83493215059658
2023-12-01 08:08:14,7.485940999572387,44.57562666928773
2023-12-01 08:08:15,0.14510075850362458,24.57519022601742
2023-12-01 08:08:16,4.684378651964864,34.29899889838886
2023-12-01 08:08:17,7.267533128440112,25.8593752334668
2023-12-01 08:08:18,,
2023-12-01 08:08:19,,
2023-12-01 08:08:20,,
2023-12-01 08:08:21,,
2023-12-01 08:08:22,,
2023-12-01 08:08:23,,
2023-12-01 08:08:24,,
2023-12-01 08:08:25,,
2023-12-01 08:08:26,,
2023-12-01 08:08:27,,
2023-12-01 08:08:28,3.5386856974384315,39.912105373877914
2023-12-01 08:08:29,3.7576025059859752,36.4254639619198
2023-12-01 08:08:30,7.455518139382942,32.78758280516705
2023-12-01 08:08:31,3.7620956445457407,35.148619804347284
